,name,nname,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg
24934,Kazuyuki Fujita,Ironhead,15,12,0,0,"6'0""",235lbs,0,Orthodox,"Oct16,1970",1.05,0.49,1.99,0.52,2.7800000000000002,0.36,0.85,0.6000000000000001
24948,Katsuhisa Fujii,Shamoji,9,18,1,0,"6'0""",205lbs,0,Orthodox,"Aug15,1972",4.0,0.5,4.43,0.64,2.14,0.25,0.5,2.1
24962,Jesse Fujarczyk,The Ronin,2,2,0,0,"6'4""",225lbs,0,Southpaw,"Jan28,1983",1.03,0.33,4.91,0.38,0.0,0.0,0.25,0.0
24976,Matt Kovacs,300,12,16,0,0,"6'0""",244lbs,0,Orthodox,--,1.47,0.22,4.87,0.44,1.0,0.25,0.0,0.0
24990,Iouri Kotchkine,,7,4,1,0,"6'2""",235lbs,0,Orthodox,--,0.67,0.38,4.92,0.15,0.0,0.0,0.25,0.0
25004,Naoyuki Kotani,,34,14,7,0,"5'8""",155lbs,66,Southpaw,"Dec08,1981",1.02,0.31,2.89,0.5,0.8300000000000001,0.16,0.46,0.8
25018,Ilya Kotau,,1,2,0,0,--,170lbs,0,,--,3.94,0.4,4.38,0.44,6.57,1.0,1.0,6.6
25032,Josh Koscheck,,17,11,0,0,"5'10""",170lbs,73,Orthodox,"Nov30,1977",1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4
25046,Roman Kopylov,,8,2,0,0,"6'0""",185lbs,75,Southpaw,"May04,1991",2.7199999999999998,0.42,3.93,0.55,0.52,0.33,0.8300000000000001,0.0
25060,Andrey Koreshkov,Spartan,19,2,0,0,"6'0""",170lbs,0,,"Aug23,1990",2.84,0.39,1.92,0.63,4.8,0.53,0.0,0.0
25074,Bruno Korea,,7,3,0,0,"5'6""",135lbs,65,,"Jun28,1991",2.12,0.34,3.96,0.42,0.0,0.0,0.25,0.0
25088,Andrei Kopylov,,6,11,0,0,"6'2""",265lbs,0,Orthodox,"Jul16,1965",0.33,0.66,4.31,0.4,0.0,0.0,0.0,0.0
25102,Syuri Kondo,,6,3,0,0,"5'4""",115lbs,66,Orthodox,"Feb08,1989",5.4,0.44,7.22,0.58,0.0,0.0,0.8300000000000001,0.30000000000000004
25116,Yuki Kondo,,60,33,9,0,"5'11""",183lbs,0,Southpaw,"Jul17,1975",1.1400000000000001,0.42,2.5700000000000003,0.51,0.76,0.41000000000000003,0.37,0.5
25130,Kaloyan Kolev,,10,1,0,0,"6'2""",205lbs,73,Orthodox,"Oct17,1992",1.12,0.45,4.49,0.42,10.11,0.6000000000000001,0.0,0.0
25144,John Kolosci,,15,9,0,0,"5'11""",185lbs,0,Orthodox,"Nov26,1974",0.21,0.2,0.85,0.5,0.0,0.0,0.0,0.0
25158,Cheick Kongo,,27,10,2,0,"6'4""",240lbs,82,Orthodox,"May17,1975",3.33,0.56,1.28,0.54,2.3,0.56,0.52,0.2
25172,Tsuyoshi Kohsaka,TK,27,19,2,0,"5'11""",225lbs,0,Orthodox,"Mar06,1970",1.88,0.38,4.41,0.54,1.32,0.2,0.33,0.4
25186,Charlie Kohler,,8,4,1,0,"5'9""",155lbs,0,Orthodox,"Jul16,1976",0.81,0.33,4.31,0.46,0.0,0.0,0.0,4.0
25200,Brad Kohler,,12,15,0,0,"5'9""",220lbs,0,Orthodox,"May26,1964",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25214,Shingo Kohara,,1,0,0,0,"5'6""",135lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25228,Sokun Koh,,4,1,0,0,"6'1""",205lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25242,Isao Kobayashi,,21,4,4,0,"5'8""",145lbs,0,,"Oct28,1988",1.01,0.33,1.6600000000000001,0.45,2.17,1.0,1.0,0.0
25256,Erik Koch,Phoenix,16,6,0,0,"5'10""",170lbs,71,Southpaw,"Oct04,1988",2.33,0.42,2.8200000000000003,0.47000000000000003,1.02,0.42,0.81,1.0
25270,Kelly Kobold,Blood Red,19,3,1,0,"5'6""",135lbs,0,Orthodox,"Feb25,1983",2.33,0.21,4.11,0.59,1.67,0.11,0.0,0.0
25284,Josefine Knutsson,Thunder,4,0,0,0,"5'3""",115lbs,61,Orthodox,"Jan16,1996",2.27,0.44,0.33,0.84,4.0,1.0,1.0,0.0
25298,William Knight,Knightmare,11,4,0,0,"5'10""",205lbs,73,Orthodox,"Apr03,1988",2.95,0.59,2.99,0.32,2.07,0.44,0.48,0.5
25312,Jason Knight,The Kid,20,5,0,0,"5'10""",145lbs,71,Orthodox,"Jul14,1992",2.95,0.33,3.02,0.51,1.31,0.31,0.47000000000000003,1.7000000000000002
25326,Kevin Knabjian,,12,7,1,0,"5'10""",170lbs,0,Orthodox,"Jul05,1984",0.0,0.0,15.56,0.22,0.0,0.0,1.0,0.0
25340,Michael Knaap,Hammer,18,22,3,0,"6'2""",220lbs,0,Orthodox,"Feb27,1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25354,Drakkar Klose,,12,2,1,0,"5'9""",155lbs,70,Orthodox,"Mar09,1988",4.42,0.55,3.61,0.53,1.77,0.33,0.68,0.0
25368,Felix Klinkhammer,,7,0,0,0,"6'0""",170lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25382,Stefan Klever,,6,1,0,0,--,185lbs,0,Orthodox,--,0.8200000000000001,0.5,3.84,0.58,0.0,0.0,0.0,0.0
25396,Seth Kleinbeck,Mass Destruction,8,4,0,0,"6'2""",185lbs,0,,"Jul25,1973",2.55,0.33,2.42,0.4,0.98,0.25,0.9,0.0
25410,Ludovit Klein,Mr. Highlight,18,4,0,0,"5'7""",155lbs,72,Southpaw,"Feb22,1995",3.58,0.55,4.22,0.45,1.38,0.36,0.8,0.0
25424,Top Noi Kiwram,,8,3,0,0,"5'5""",125lbs,67,Southpaw,"Aug15,1992",5.0,0.64,3.73,0.6900000000000001,0.0,0.0,0.8300000000000001,0.0
25438,Satoru Kitaoka,,40,14,9,0,"5'6""",154lbs,0,,"Feb04,1980",0.68,0.33,2.15,0.45,0.62,0.1,0.27,2.1
25452,Koji Kitao,,1,2,0,0,"6'7""",350lbs,0,Southpaw,"Oct12,1963",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25466,Justine Kish,,7,4,0,0,"5'5""",125lbs,64,Orthodox,"Apr13,1988",4.51,0.48,4.59,0.5700000000000001,0.87,0.33,0.5,0.1
25480,Kamuela Kirk,The Jawaiian,12,5,0,0,"5'10""",145lbs,75,Switch,"Apr13,1994",2.99,0.49,5.1,0.37,0.86,0.4,0.53,1.3
25494,Mike King,,5,1,0,0,"6'3""",185lbs,0,,"Aug04,1983",4.44,0.58,1.29,0.72,1.75,0.25,0.4,3.5
25508,Dustin Kimura,The Diamond,11,3,0,0,"5'7""",135lbs,71,Orthodox,"May21,1989",1.33,0.21,3.8200000000000003,0.51,0.93,0.37,0.5,2.2
25522,Kyle Kingsbury,Kingsbu,11,6,0,1,"6'4""",205lbs,79,Orthodox,"Mar22,1982",2.9699999999999998,0.4,3.81,0.51,2.64,0.41000000000000003,0.52,0.0
25536,Yurij Kiseliov,Playboy,5,4,0,0,"5'8""",185lbs,0,Orthodox,--,4.88,0.87,0.0,0.0,0.0,0.0,0.5,0.0
25550,Taiei Kin,,6,3,0,0,"5'11""",185lbs,0,Orthodox,"Jul08,1970",2.71,0.6000000000000001,1.33,0.52,0.0,0.0,0.55,0.0
25564,Jeremy Kimball,,15,8,0,0,"6'0""",205lbs,72,Switch,"Jan03,1991",2.81,0.46,3.84,0.49,1.4100000000000001,0.2,0.5,0.0
25578,Josh Kim,,4,1,0,0,"5'9""",135lbs,0,,"Nov16,1992",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25592,Rob Kimmons,The Rosedale Reaper,25,9,0,0,"5'10""",185lbs,73,Orthodox,"Jan30,1981",1.8599999999999999,0.48,4.79,0.38,2.08,0.46,0.25,2.4
25606,KyeungPyo Kim,Redhorse,11,3,0,0,"5'9""",155lbs,71,Orthodox,"Jan29,1992",10.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0
25620,HanSeul Kim,Spade,13,4,0,0,"6'1""",170lbs,74,Southpaw,"Jun19,1990",6.28,0.55,3.9,0.47000000000000003,0.0,0.0,0.0,9.8
25634,MinWoo Kim,Korean MOAI,10,2,0,0,"5'8""",135lbs,72,Orthodox,"Jul21,1993",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25648,Ji Yeon Kim,Firefist,9,5,2,0,"5'7""",125lbs,72,Orthodox,"Oct18,1989",5.86,0.36,5.64,0.56,0.0,0.0,0.36,0.0
25662,Jong Man Kim,Special Force,23,11,3,1,"5'7""",139lbs,0,Orthodox,"Mar03,1978",1.33,0.21,3.0,0.6000000000000001,0.0,0.0,0.0,0.0
25676,Min Soo Kim,,3,7,0,0,"6'1""",255lbs,0,Southpaw,"Jan22,1975",0.87,1.0,3.48,0.2,0.0,0.0,0.0,0.0
25690,Jong Won Kim,,0,1,0,0,"5'7""",139lbs,0,Orthodox,--,0.84,0.15,3.2800000000000002,0.63,2.81,1.0,0.0,0.0
25704,Jong Wang Kim,,13,23,0,0,"6'1""",240lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25718,Dae Won Kim,,11,7,0,0,"5'11""",180lbs,0,Orthodox,--,1.75,0.32,2.51,0.36,3.43,0.42,0.0,0.0
25732,Jin Oh Kim,,0,4,0,0,"5'9""",205lbs,0,Orthodox,--,5.06,0.25,8.43,0.5,0.0,0.0,0.66,0.0
25746,Jacob Kilburn,The Killer,8,4,0,0,"5'9""",145lbs,72,Orthodox,"Jun28,1995",2.56,0.33,6.78,0.35000000000000003,0.51,0.05,0.2,0.5
25760,Dong Hyun Kim,Stun Gun,22,4,1,1,"6'2""",170lbs,76,Southpaw,"Nov17,1981",2.12,0.49,1.8900000000000001,0.58,2.93,0.43,0.71,0.6000000000000001
25774,Sanae Kikuta,,31,9,3,1,"5'9""",200lbs,0,Orthodox,"Sep10,1971",0.7000000000000001,0.45,0.9,0.52,1.6,0.63,0.25,1.8
25788,Katsunori Kikuno,,24,8,2,0,"5'8""",145lbs,66,Orthodox,"Oct31,1981",2.64,0.4,2.47,0.61,1.88,0.75,0.76,0.8
25802,Pannie Kianzad,Banzai,17,6,0,0,"5'7""",135lbs,66,Orthodox,"Dec08,1991",5.32,0.49,4.12,0.53,0.4,0.30000000000000004,0.8,0.1
25816,Akira Kikuchi,,16,4,0,0,"5'8""",155lbs,0,Orthodox,"Jul23,1978",3.67,0.56,0.4,0.14,2.0,0.4,1.0,0.0
25830,Mickael Lebout,Ragnar,16,7,1,1,"5'11""",155lbs,73,Orthodox,"Aug16,1987",2.6,0.34,2.98,0.54,0.0,0.0,0.6000000000000001,0.0
25844,Jerome LeBanner,,3,2,0,0,"6'3""",265lbs,0,Southpaw,"Dec26,1972",0.92,0.35000000000000003,1.03,0.37,0.0,0.0,0.5,0.0
25858,Thanh Le,,6,1,0,0,"5'9""",145lbs,74,Orthodox,"Aug28,1985",1.97,0.4,1.82,0.7000000000000001,0.0,0.0,1.0,0.0
25872,Chris Leben,The Crippler,22,11,0,0,"5'11""",185lbs,73,Southpaw,"Jul21,1980",2.87,0.42,2.87,0.52,1.1400000000000001,0.41000000000000003,0.53,0.8
25886,Jordan Leavitt,The Monkey King,10,1,0,0,"5'9""",155lbs,71,Southpaw,"Jun02,1995",2.49,0.61,1.82,0.53,1.8,0.26,0.33,1.4
25900,Mounir Lazzez,The Sniper,11,2,0,0,"6'1""",170lbs,76,Orthodox,"Nov16,1987",7.4,0.54,5.28,0.53,1.8399999999999999,0.66,0.71,0.0
25914,Zviad Lazishvili,,13,1,0,0,"5'6""",135lbs,69,Orthodox,"Oct25,1991",4.2,0.39,6.13,0.51,0.0,0.0,0.0,0.0
25928,Valmir Lazaro,Bidu,15,5,0,0,"6'0""",155lbs,73,Orthodox,"Aug15,1985",4.87,0.37,4.09,0.61,1.33,0.4,0.96,0.0
25942,Cung Le,,9,3,0,0,"5'9""",185lbs,70,Southpaw,"May25,1972",4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.30000000000000004
25956,Jimmy Lawson,,4,1,0,0,--,265lbs,0,,"Nov13,1991",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25970,Eric Lawson,,9,5,0,0,"6'0""",185lbs,0,Orthodox,--,1.58,0.5700000000000001,1.97,0.44,8.88,0.42,0.0,3.0
25984,Ronnie Lawrence,The Heat,8,1,0,0,"5'8""",135lbs,68,Switch,"Jun13,1992",3.54,0.5700000000000001,1.62,0.55,9.15,0.78,1.0,0.30000000000000004
25998,Lance Lawrence,,4,1,0,0,"6'1""",145lbs,74,Orthodox,"Jun26,1993",5.87,0.5,9.8,0.24,1.0,1.0,0.5,0.0
26012,Justin Lawrence,The American Kidd,10,4,0,0,"5'8""",145lbs,67,Orthodox,"May15,1990",3.84,0.35000000000000003,2.83,0.67,0.72,0.28,0.73,0.0
26026,Tom Lawlor,Filthy,10,6,0,1,"6'0""",205lbs,74,Southpaw,"May15,1983",2.5,0.42,2.41,0.6000000000000001,2.46,0.32,0.5700000000000001,1.4
26040,Muhammed Lawal,King Mo,21,6,0,1,"6'0""",205lbs,78,Southpaw,"Jan11,1981",3.79,0.52,1.6099999999999999,0.66,5.96,0.75,0.87,0.0
26054,Chatt Lavender,,9,7,0,0,"5'8""",170lbs,0,,"May24,1976",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26068,Dan Lauzon,The Upgrade,17,6,0,0,"5'10""",155lbs,0,Orthodox,"Mar30,1988",1.34,0.25,4.09,0.61,1.63,0.33,0.8,2.7
26082,Robbie Lawler,Ruthless,29,16,0,1,"5'11""",170lbs,74,Southpaw,"Mar20,1982",3.83,0.46,4.67,0.59,0.65,0.64,0.65,0.0
26096,Sandra Lavado,,10,2,0,0,--,115lbs,0,,"May03,1994",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26110,Joe Lauzon,,28,16,0,0,"5'10""",155lbs,71,Orthodox,"May22,1984",2.84,0.39,5.39,0.54,2.39,0.45,0.54,2.0
26124,Jenel Lausa,,7,5,0,0,"5'5""",125lbs,68,Orthodox,"Aug01,1988",1.44,0.42,3.5300000000000002,0.53,0.55,0.66,0.51,0.8
26138,Bobby Lashley,,15,2,0,0,"6'3""",255lbs,78,Orthodox,"Jul16,1976",3.1,0.63,0.76,0.63,11.47,0.7000000000000001,0.0,0.0
26152,Ilir Latifi,The Sledgehammer,16,8,0,1,"5'10""",230lbs,73,Orthodox,"Jul28,1982",1.8399999999999999,0.39,2.86,0.56,2.02,0.34,1.0,0.4
26166,Sione Latu,,1,0,0,0,"6'0""",215lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26180,Ryan Larson,,6,2,0,0,--,170lbs,0,,"Dec30,1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26194,Jeremy Larsen,,8,5,0,0,"5'10""",145lbs,70,Orthodox,"May18,1984",4.87,0.48,5.75,0.5700000000000001,2.49,0.33,0.0,0.0
26208,Brock Larson,,42,10,0,0,"5'11""",170lbs,71,Southpaw,"Aug23,1977",1.3900000000000001,0.46,1.5,0.55,2.67,0.34,0.43,2.0
26222,Icho Larenas,,6,5,0,0,"6'3""",235lbs,0,Orthodox,"Mar12,1980",0.17,0.15,2.5,0.28,0.0,0.0,0.14,0.0
26236,Lorenz Larkin,The Monsoon,18,6,0,1,"5'11""",170lbs,72,Orthodox,"Sep03,1986",3.5300000000000002,0.46,2.74,0.63,0.27,0.42,0.79,0.1
26250,TJ Laramie,,12,5,0,0,"5'6""",145lbs,66,Orthodox,"Oct15,1997",1.49,0.5,2.64,0.38,1.44,0.33,0.4,0.0
26264,Anthony Lapsley,The Recipe,23,7,0,2,"5'9""",170lbs,0,Southpaw,"Feb13,1980",0.53,0.34,0.58,0.66,0.0,0.0,0.2,0.0
26278,Taylor Lapilus,Double Impact,11,2,0,0,"5'6""",135lbs,73,Southpaw,"Apr08,1992",3.77,0.45,2.0,0.61,0.58,0.4,0.81,0.6000000000000001
26292,Chad Laprise,The Disciple,13,4,0,0,"5'10""",170lbs,71,Orthodox,"Jul23,1986",4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0
26306,Lina Lansberg,Elbow Queen,10,6,0,0,"5'7""",135lbs,65,Orthodox,"Mar13,1982",2.74,0.55,3.89,0.45,0.62,0.27,0.48,0.1
26320,Lionel Lanham,,5,1,0,0,--,205lbs,0,,"Aug31,1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26334,Jeremy Lang,,21,2,0,0,"5'11""",205lbs,0,Southpaw,"May11,1975",1.13,0.5,1.4100000000000001,0.42,4.22,0.6000000000000001,0.0,4.2
26348,Austen Lane,,2,1,0,0,"6'6""",245lbs,0,Orthodox,"Nov09,1987",5.26,0.35000000000000003,6.32,0.6000000000000001,0.0,0.0,0.0,0.0
26362,Aaron Lanfranco,,5,1,0,0,--,155lbs,0,,"Aug26,1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26376,Nate Landwehr,The Train,15,4,0,0,"5'9""",145lbs,72,Orthodox,"Jun06,1988",6.51,0.52,5.96,0.51,0.48,0.5,0.87,1.0
26390,Jose Landi-Jons,Pele,29,16,0,0,"5'11""",170lbs,0,Orthodox,"Sep09,1973",0.99,0.4,0.77,0.43,2.2,0.8,0.4,2.2
26404,Jason Lambert,The Punisher,26,13,0,0,"6'3""",185lbs,75,Orthodox,"Jun03,1975",3.21,0.58,1.8399999999999999,0.5,1.35,0.36,0.28,2.4
26418,Ricardo Lamas,The Bully,20,8,0,0,"5'8""",145lbs,71,Orthodox,"May21,1982",3.13,0.47000000000000003,2.87,0.5700000000000001,1.8399999999999999,0.33,0.46,0.9
26432,Sean Lally,The Unpredictable One,7,3,0,0,"6'0""",170lbs,0,Orthodox,"Nov04,1990",5.34,0.39,7.23,0.30000000000000004,0.0,0.0,0.0,0.0
26446,Todd Lally,,2,1,0,0,"5'7""",145lbs,0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26460,Yohan Lainesse,White Lion,8,1,0,0,"6'1""",170lbs,76,Orthodox,"Aug14,1992",4.32,0.49,4.69,0.6000000000000001,2.8200000000000003,0.4,0.0,1.4
26474,Tim Lajcik,The Bohemian,7,6,1,0,"6'1""",225lbs,0,Orthodox,"Jun21,1965",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26488,Tina Lahdemaki,Jelly Bean,5,1,0,0,"5'2""",115lbs,0,Orthodox,"May28,1988",1.9300000000000002,0.2,4.67,0.5700000000000001,0.0,0.0,0.16,0.0
26502,Noad Lahat,Neo,11,2,0,0,"5'9""",145lbs,69,Orthodox,"Jun08,1984",2.79,0.46,1.47,0.63,2.37,0.26,0.16,2.4
26516,Ben Lagman,Bad News,6,5,0,0,"6'2""",185lbs,0,,"Sep04,1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26530,Ryan LaFlare,,14,3,0,0,"6'1""",170lbs,74,Southpaw,"Oct01,1983",2.89,0.4,1.8599999999999999,0.63,2.13,0.44,0.58,0.2
26544,Aspen Ladd,,9,3,0,0,"5'6""",135lbs,66,Orthodox,"Mar01,1995",3.7800000000000002,0.47000000000000003,4.65,0.47000000000000003,1.56,0.47000000000000003,0.62,0.6000000000000001
26558,Kemran Lachinov,,3,2,0,0,--,170lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26572,Jeremiah Labiano,The Kid,11,5,0,0,"5'10""",135lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26586,Josh LaBerge,,11,6,0,0,"5'10""",145lbs,0,,--,2.5300000000000002,0.36,5.33,0.44,0.0,0.0,0.71,0.0
26600,Tony Fryklund,The Freak,14,9,1,0,"6'0""",185lbs,0,Orthodox,"Mar26,1971",3.49,0.39,6.5,0.43,0.0,0.0,0.66,0.5
26614,Don Frye,The Predator,20,9,1,1,"6'1""",219lbs,0,Orthodox,"Nov23,1965",2.87,0.64,3.5700000000000003,0.37,0.91,0.5700000000000001,0.45,0.7000000000000001
26628,Sarah Frota,A Treta,9,2,0,0,"5'6""",125lbs,69,Southpaw,"Apr14,1987",4.52,0.52,2.5700000000000003,0.55,0.0,0.0,0.53,0.0
26642,Artem Frolov,,11,0,0,0,"5'10""",185lbs,0,,"Sep07,1991",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26656,Jinh Yu Frey,,11,7,0,0,"5'3""",115lbs,65,Southpaw,"May20,1985",3.12,0.44,4.13,0.52,0.62,0.33,0.88,0.4
26670,Matt Frevola,The SteamRolla,9,3,1,0,"5'9""",155lbs,71,Orthodox,"Jun11,1990",3.43,0.41000000000000003,3.47,0.59,2.47,0.37,0.42,1.0
26684,Clay French,,19,7,0,0,"5'7""",161lbs,0,Southpaw,"Oct07,1980",1.52,0.5,1.27,0.16,0.0,0.0,1.0,0.0
26698,Mike French,,9,10,0,0,"5'10""",145lbs,0,,"May29,1975",0.23,0.23,2.17,0.42,0.0,0.0,0.22,1.0
26712,Josh Fremd,,9,3,0,0,"6'4""",185lbs,76,Orthodox,"Jan15,1994",2.07,0.5700000000000001,3.2,0.32,1.0,1.0,0.27,1.0
26726,Donavon Frelow,,6,3,0,0,"5'7""",135lbs,0,Orthodox,"Jan20,1985",2.4,0.27,3.2,0.52,1.0,1.0,0.26,0.0
26740,Rafael Freitas,Capoeira,3,6,0,1,--,205lbs,0,Orthodox,--,2.0,0.29,8.0,0.51,11.25,0.5,0.0,0.0
26754,Jeremy  Freitag,,6,10,0,0,"6'1""",205lbs,0,,--,0.0,0.0,8.37,0.19,0.0,0.0,0.33,1.9
26768,Patricky Freire,Pitbull,17,8,0,0,"5'7""",155lbs,71,,"Jun01,1986",3.06,0.44,3.34,0.6900000000000001,1.26,0.33,1.0,0.0
26782,Jason Freeman,,6,4,0,1,"6'2""",225lbs,0,,"Sep02,1976",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26796,Willamy Freire,Chiquerim,26,6,0,0,"5'8""",155lbs,0,,"Jul28,1987",1.53,0.37,0.93,0.62,0.5,1.0,0.73,0.0
26810,Patricio Freire,Pitbull,26,4,0,0,"5'5""",145lbs,65,,"Jul07,1987",2.84,0.41000000000000003,4.43,0.6000000000000001,0.6000000000000001,0.18,0.9400000000000001,0.6000000000000001
26824,Justin Frazier,The Grizzly Bear,10,3,0,0,"6'0""",265lbs,75,Southpaw,"Jun15,1989",1.11,0.66,6.11,0.04,0.0,0.0,0.0,0.0
26838,Ian Freeman,The Machine,20,7,1,0,"5'11""",225lbs,0,Orthodox,"Nov10,1966",2.54,0.48,3.11,0.44,1.44,0.4,0.8,0.7000000000000001
26852,Gary Frazier,,3,3,0,0,"6'0""",245lbs,0,Orthodox,--,1.5,0.39,2.77,0.46,0.0,0.0,1.0,0.0
26866,Zane Frazier,Nasty,4,11,0,0,"6'5""",250lbs,0,Orthodox,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26880,Stephanie Frausto,Lil Bovy,8,7,0,0,"5'2""",115lbs,61,Orthodox,"Sep20,1990",1.43,0.21,3.5700000000000003,0.6000000000000001,0.0,0.0,0.0,0.0
26894,Zoila Frausto,Warrior Princess,13,5,0,0,"5'4""",135lbs,0,Orthodox,--,0.77,0.31,1.6400000000000001,0.53,0.0,0.0,0.5700000000000001,0.0
26908,John Franchi,,6,2,0,0,"5'6""",145lbs,67,Orthodox,"Jul16,1982",1.83,0.48,2.59,0.48,2.68,0.8,0.4,0.30000000000000004
26922,Francisco France,Kiko,13,5,1,0,"6'0""",205lbs,0,,"Jan21,1983",0.54,0.33,3.51,0.27,0.0,0.0,0.0,6.1
26936,Glaico Franca Moreira,Nego,15,5,0,0,"6'0""",155lbs,77,Orthodox,"Feb28,1991",2.35,0.42,3.46,0.47000000000000003,2.68,0.42,0.76,0.30000000000000004
26950,Rich Franklin,Ace,29,7,0,1,"6'1""",185lbs,76,Southpaw,"Oct05,1974",4.1,0.44,2.07,0.62,1.31,0.66,0.63,0.7000000000000001
26964,Brandon Foxworth,,18,4,0,0,"5'11""",145lbs,0,Orthodox,"Apr28,1979",1.33,0.32,4.59,0.5,0.0,0.0,0.0,0.0
26978,Mason Fowler,,2,0,0,0,"5'11""",170lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26992,Hermes Franca,,24,17,0,1,"5'6""",155lbs,71,Orthodox,"Aug26,1974",1.78,0.39,2.85,0.55,1.53,0.36,0.37,2.4
27006,Xavier Foupa-Pokam,Professor X,32,22,0,0,"6'1""",185lbs,0,OpenStance,"Jul03,1982",1.47,0.43,2.5,0.49,0.0,0.0,0.16,0.0
27020,Brian Foster,The Foster Boy,27,10,0,0,"5'9""",170lbs,71,Orthodox,"Apr03,1984",3.3,0.39,1.63,0.65,3.67,0.6000000000000001,0.37,1.8
27034,Marcel Fortuna,,9,3,0,0,"6'1""",205lbs,74,Orthodox,"Oct22,1985",3.83,0.46,4.52,0.64,0.45,0.08,0.75,0.5
27048,Brianna Fortino,The Bull,9,3,0,0,"5'0""",115lbs,62,Southpaw,"Aug04,1993",3.5300000000000002,0.41000000000000003,3.23,0.5700000000000001,2.5,0.45,0.66,0.0
27062,Renee Forte,,8,4,0,0,"5'7""",155lbs,71,Orthodox,"Mar27,1987",2.08,0.32,2.12,0.63,2.32,0.58,0.66,0.0
27076,Jussier Formiga,,23,8,0,0,"5'5""",125lbs,67,Orthodox,"Apr14,1985",1.42,0.39,2.34,0.64,1.82,0.35000000000000003,0.87,0.6000000000000001
27090,Codale Ford,Crunch Time,11,9,0,0,"5'9""",170lbs,0,,"May13,1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27104,Sterling Ford,,15,7,0,0,"5'10""",155lbs,0,,"Mar12,1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27118,AJ Fonseca,,5,4,0,0,"5'4""",145lbs,0,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27132,Rob Font,,19,6,0,0,"5'8""",135lbs,71,Orthodox,"Jun25,1987",6.38,0.46,3.95,0.5700000000000001,1.03,0.37,0.55,0.4
27146,Jesse Forbes,Kid Hercules,15,5,0,0,"6'2""",185lbs,75,Southpaw,"Oct24,1984",2.11,0.24,4.06,0.53,1.79,0.75,0.66,1.2
27160,Matt Foki,Twin Tiger,5,4,0,1,"5'7""",220lbs,0,Orthodox,--,0.0,0.0,3.37,0.56,0.0,0.0,0.0,0.0
27174,Mal Foki,Twin Tiger,5,5,0,0,"5'7""",220lbs,0,Orthodox,--,2.86,0.14,14.29,0.54,0.0,0.0,0.0,0.0
27188,Claudionor Fontinelle,,10,15,1,0,"5'5""",185lbs,0,Orthodox,--,2.62,0.42,10.25,0.28,0.0,0.0,0.0,0.0
27202,Bobby Flynn,,6,4,0,0,--,170lbs,0,,--,0.38,0.25,0.77,0.0,0.0,0.0,0.0,0.0
27216,Caros Fodor,The Future,11,6,0,0,"5'9""",155lbs,74,Orthodox,"Jan07,1984",2.76,0.54,2.83,0.54,2.1,0.25,0.5,0.0
27230,Cody Floyd,,2,0,0,0,--,--,0,,"Jul18,1988",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27244,Darrius Flowers,Beast Mode,11,5,1,0,"5'9""",170lbs,0,,"Aug25,1994",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
